NUM_SOLICITUD,PUNTO_VENTA,SITUACION_SOLICITUD,PUNTO_DECISION,LINEA_CREDITO_FINAL,CUENTA_ASIGNADA,MESES_VENCIDOS,SALDO_CUENTA,ESTRATEGIA_LC,LC_APLICADA,INGRESO_INFERIDO,MODELO_INGRESO_INFERIDO,INGRESO_FINAL,INGRESO_DECLARADO,TIPO_COMPROBANTE_INGRESO,INGRESO_VERIFICADO,MODELO_INGRESO_SWA,MODELO_INGRESO_SWB,MODELO_INGRESO_SWC,MODELO_INGRESO_SWD,MODELO_NO_HIT_INGRESO,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES_ONUS,SUMA_LINEAS_CRED_PERSONALES_ONUS,CAPACIDAD_PAGO_TOTAL,CAPACIDAD_PAGO_NETA,INFERENCIA_INGRESO_NOMINA,INFERENCIA_INGRES_ACTIVOS,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,MONTO_REFERENCIA_MASANTIGUA,TARJETA_MAS_RECIENTE,COEMITIDA_MAS_RECIENTE,PRIVADA_MAS_RECIENTE,NUMERO_TARJETAS_CRED,PEOR_MOP_TARJETAS_VIGENTES,SUMA_SALDOS_TARJETAS,SUMAS_PAGOS_VENCIDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,SUMA_LINEAS_CREDITO_TARJETAS,PEOR_HISTORIA_TARJETAS,CRED_PERSONAL_MAS_RECIENTE,FECHA_CRED_NOMINA_MAS_RECIENTE,FECHA_CRED_CHEQUE_MAS_RECIENTE,NUM_CREDITOS_PERSONALES,PEOR_HISTORIA_CRED_PERSONAL,SUMA_SALDOS_CRED_PERSONAL,SUMAS_PAGOS_VENCIDOS_CRED_PERSONAL,SUMA_PAGO_MIN_CRED_PERSONAL,SUMA_LINEAS_CREDITO_CRED_PERSONAL,CRED_HIPOTECA_MAS_RECIENTE,NUM_CRED_HIPOTECAS,PEOR_HISTORIA_CRED_HIPOTECA,SUMA_SALDOS_REESTRUCTURA,SUMAS_PAGOS_VENCIDOS_REESTRUCTURA,SUMA_PAGO_MIN_REESTRUCTURA,SUMA_LINEAS_CREDITO_REESTRUCTURA,CRED_AUTO_MAS_RECIENTE,EDAD,TIPO_VIVIENDA,ESCOLARIDAD,NIVEL_RIESGO
2.01408E+16,9287,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,3,0
2.01408E+16,8153,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,5,0
2.01408E+16,7575,7,0,27000,9.98345E+14,2,10800,0,0,0,4,9098,7200,15,0,10348,4555,14046,3907,0,2,0,0,0,4549,4549,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,3,1
2.01408E+16,7588,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,3,0
2.01408E+16,7569,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,4,0
2.01408E+16,20136,73,0,8300,9.98345E+14,2,5312,0,2,9118,1,9118,8000,15,0,8455,6365,11023,9650,0,3,1,13400,0,3647,0,0,8320,0,213,0,0,1010,0,0,1,0,0,0,0,13400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,3,2
2.01408E+16,7571,7,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,4,0
2.01408E+16,9244,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,5,0
2.01408E+16,9287,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,4,0
2.01408E+16,7575,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,4,0
2.01408E+16,4346,73,0,48000,9.98345E+14,0,8640,0,2,36623,4,50000,50000,15,0,19178,12876,25707,13628,0,2,1,41500,0,25000,0,0,47750,0,239,744,0,8108,0,0,1,1,8719,0,520,41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,4,1
2.01408E+16,141,7,0,38000,9.98345E+14,0,16720,0,6,40749,1,40749,23000,15,0,14537,9272,17668,14282,0,2,1,18000,0,16299,8524,0,38360,0,219,757,0,1206,0,0,1,1,5459,0,320,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,4,2
2.01408E+16,16,73,0,149000,9.98345E+14,1,143040,0,1,20447,4,25000,25000,15,0,14304,5065,20208,4693,0,3,1,0,53364,10000,1519,0,149500,0,237,0,0,0,0,0,0,0,0,0,0,0,0,1403,0,0,1,0,53364,0,2490,0,0,0,0,0,0,0,0,0,58,3,4,2
2.01408E+16,6428,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,3,0
2.01408E+16,4089,71,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,4,0
2.01408E+16,7769,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,4,0
2.01408E+16,380,73,0,50000,9.98345E+14,1,25500,0,2,23726,1,33896,150000,15,0,15041,14854,16035,10417,0,2,1,59499,0,16948,6779,0,50000,0,239,737,0,501,805,1103,3,1,32393,0,1170,59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,3,1
2.01408E+16,538,73,0,50000,9.98345E+14,1,8000,0,6,34616,4,34616,55000,15,0,12810,12579,12205,8731,0,2,1,46004,0,13846,5205,0,50000,0,222,706,0,1308,1312,0,3,1,24622,0,1040,46004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,5,2
2.01408E+16,8162,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,5,0
2.01408E+16,7796,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,5,0
2.01408E+16,631,71,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,91500,23729,0,0,0,0,0,0,0,0,806,0,0,2,0,14778,0,0,91500,0,1211,0,0,1,0,23729,0,0,0,0,0,0,0,0,0,0,0,26,4,4,0
2.01408E+16,7920,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,4,0
2.01408E+16,335,73,0,42000,9.98345E+14,2,9240,0,5,12371,4,31327,15000,15,0,8768,8330,8928,5203,0,1,1,0,0,9398,9398,0,42291,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,4,3
2.01408E+16,4644,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,1308,0,1,0,1193,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,4,0
2.01408E+16,86,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,53143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,1,0,53143,0,0,0,0,0,0,0,0,0,0,0,42,1,4,0
2.01408E+16,4082,73,0,6000,9.98345E+14,0,6300,0,1,1895,1,6000,11000,15,0,5691,4278,5269,4339,0,3,1,0,0,2400,2400,0,6000,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,4,2
2.01408E+16,16,73,0,27000,9.98345E+14,2,16200,0,6,12488,1,12488,12488,15,0,6186,6708,6464,8093,0,3,1,0,0,3746,3746,0,16858,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,3,3
2.01408E+16,8128,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,5,0
2.01408E+16,7526,73,0,10700,9.98345E+14,2,10165,0,1,14616,4,19000,19000,15,0,9209,4316,11412,5271,0,2,1,20100,0,7600,2671,0,10684,0,220,744,0,1304,0,0,1,1,2271,0,260,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,5,2
2.01408E+16,20122,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,3,0
2.01408E+16,7918,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7900,0,0,0,0,0,0,0,0,0,0,1405,0,1,1,2477,0,250,7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,4,0
2.01408E+16,8181,7,0,4999,9.98345E+14,1,3649,0,6,11264,4,0,15000,1,0,7077,6620,8077,5656,0,4,0,0,0,0,0,0,13450,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2
2.01408E+16,658,75,1,0,,,,0,0,0,0,0,0,3,50000,0,0,0,0,0,0,0,31900,18277,0,0,0,0,0,0,0,0,1405,0,0,3,2,20455,540,2060,31900,0,0,1306,0,1,0,18277,0,0,0,0,0,0,0,0,0,0,0,37,1,4,0
2.01408E+16,26004,7,0,687000,9.98345E+14,1,274800,0,1,12281,6,250000,100000,2,250000,8115,4176,11053,7941,0,4,0,0,0,125000,124945,0,687197,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,3,1
2.01408E+16,7796,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,5,0
2.01408E+16,7709,7,0,15000,9.98345E+14,2,4050,0,0,0,2,15000,15000,15,0,0,0,0,0,3,7,0,0,0,5250,5250,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,5,2
2.01408E+16,7991,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,5,0
2.01408E+16,435,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,3,0
2.01408E+16,8166,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,4,0
2.01408E+16,7804,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,47000,0,0,0,0,0,0,0,0,0,505,0,0,1,0,0,0,0,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,4,0
2.01408E+16,9396,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,4,0
2.01408E+16,7919,7,0,10000,9.98345E+14,2,10700,0,0,0,2,18500,18500,15,0,0,0,0,0,3,7,0,0,0,6475,3582,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,5,2
2.01408E+16,8156,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18700,0,0,0,0,0,0,0,0,0,1305,0,0,1,0,18065,0,0,18700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,4,0
2.01408E+16,7761,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,3,0
2.01408E+16,298,73,0,101000,9.98345E+14,2,16160,0,6,54834,4,54834,100000,15,0,8702,7990,6790,4914,0,2,1,15800,23233,21933,20292,0,101464,0,231,740,0,1311,1207,0,2,0,774,0,0,15800,0,1307,0,0,1,0,23233,0,1172,0,0,0,0,0,0,0,0,0,34,3,5,2
2.01408E+16,7511,73,0,36000,9.98345E+14,1,9720,0,6,22570,4,22570,35000,15,0,9126,8721,12039,12203,0,2,1,18500,0,9028,7117,0,35585,0,208,710,0,604,0,0,1,0,0,0,0,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,5,2
2.01408E+16,117,73,0,50000,9.98345E+14,2,45000,0,2,27757,4,35513,40000,15,0,13963,6727,21108,10208,0,2,1,90500,0,17756,7102,0,50000,0,232,712,0,1201,0,0,2,1,27125,0,1700,90500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,4,1
2.01408E+16,8166,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,5,0
2.01408E+16,9209,71,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,5,0
2.01408E+16,335,71,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,3,0
2.01408E+16,81000,75,1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,4,0
2.01408E+16,8131,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,3,0
2.01408E+16,4160,73,0,30000,9.98345E+14,1,15300,0,6,33813,1,33813,30000,15,0,4911,3800,5090,4425,0,3,1,0,0,10144,10144,0,45648,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,5,3
2.01408E+16,7618,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,3,0
2.01408E+16,796,73,0,70000,9.98345E+14,1,21700,0,1,18988,4,25500,25500,15,0,11228,7222,16069,11492,0,2,1,64000,0,12750,12750,0,70125,0,233,779,0,1401,0,0,2,0,0,0,0,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,5,1
2.01408E+16,513,73,0,29000,9.98345E+14,1,13630,0,6,11761,6,11761,14000,15,0,8122,5831,10585,11568,0,4,0,0,0,5880,5309,0,29204,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,5,1
2.01408E+16,7620,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,4,0
2.01408E+16,4160,73,0,32000,9.98345E+14,1,35200,0,6,27483,6,27483,50000,15,0,14982,5920,22673,11317,0,4,0,0,0,13741,7118,0,32033,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,4,1
2.01408E+16,4228,73,0,153000,9.98345E+14,1,59670,0,1,37505,4,60000,60000,15,0,13510,8294,17639,9183,0,2,1,104900,0,30000,27735,0,152542,0,197,754,0,512,0,0,1,1,7300,0,1320,104900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,4,1
2.01408E+16,9184,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,34571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,1,0,34571,0,0,0,0,0,0,0,0,0,0,0,48,1,4,0
2.01408E+16,861,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,3,0
2.01408E+16,6467,73,0,24400,9.98345E+14,0,26840,0,1,17057,6,27000,27000,15,0,11546,4111,15351,5305,0,4,0,0,0,10800,5420,0,24390,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,4,2
2.01408E+16,7790,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,2,0
2.01408E+16,4144,7,0,318000,9.98345E+14,1,365700,0,1,32366,1,120000,230000,15,0,14817,8623,19811,10591,0,2,1,240000,0,60000,57741,0,317575,0,251,740,0,1301,0,0,2,1,31269,0,790,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,4,1
2.01408E+16,7799,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,5,0
2.01408E+16,8121,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,3,0
2.01408E+16,4552,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,4,0
2.01408E+16,7727,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,3,0
2.01408E+16,7629,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,3,0
2.01408E+16,7769,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4,5,0
2.01408E+16,4082,73,0,27000,9.98345E+14,1,27270,0,6,14200,1,14200,26000,15,0,7822,8310,10020,11600,0,2,1,11700,0,5680,5346,0,26730,0,276,750,0,1009,0,0,1,1,1619,0,250,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,5,2
2.01408E+16,5751,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,5,0
2.01408E+16,7569,7,0,6000,9.98345E+14,2,1680,0,0,0,2,10104,20000,10,10104,0,0,0,0,1,5,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,3,3
2.01408E+16,9396,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,5,0
2.01408E+16,4319,73,0,42000,9.98345E+14,1,31920,0,1,27363,6,27363,15000,15,0,14777,5855,22575,10676,0,4,0,0,0,13681,8379,0,41899,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,4,1
2.01408E+16,7554,73,0,14700,9.98345E+14,1,4704,0,6,10902,4,10902,15000,15,0,6397,7117,7633,12476,0,4,0,0,0,3270,3270,0,14718,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,3,3
2.01408E+16,7991,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,5,0
2.01408E+16,9261,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,5,0
2.01408E+16,4345,75,1,0,,,,0,0,0,0,0,0,5,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,3,0
2.01408E+16,9208,7,0,5000,9.98345E+14,1,1900,0,0,0,2,6666,11000,10,6666,0,0,0,0,1,5,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,4,3
2.01408E+16,4082,73,0,34000,9.98345E+14,1,9520,0,5,9333,4,25000,13000,15,0,5326,6062,5511,5850,0,2,1,13515,0,7500,7500,0,33750,0,242,757,0,1311,0,0,2,0,2891,0,0,13515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,3,3
2.01408E+16,8118,75,1,0,,,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,3,0
2.01408E+16,498,73,0,13000,9.98345E+14,2,7020,0,5,9385,1,25000,10000,15,0,5793,6038,6044,6004,0,3,1,0,0,7500,7016,0,31572,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,5,3
2.01408E+16,9175,71,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,4,0
2.01408E+16,419,73,0,54000,9.98345E+14,2,46440,0,6,32498,1,32498,50000,15,0,10469,9654,14137,13182,0,2,1,50800,0,12999,10798,0,53991,0,221,731,0,1401,0,0,2,0,19340,0,0,50800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,5,2
2.01408E+16,4454,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,5,0
2.01408E+16,261,73,0,37000,9.98345E+14,0,28490,0,6,38679,1,38679,20000,15,0,16781,26128,16507,14639,0,2,1,64200,0,15471,8292,0,37316,0,221,737,0,1403,0,0,2,1,23679,0,1407,64200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,3,2
2.01408E+16,8164,75,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,4,0
2.01408E+16,9175,71,1,0,,,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,3,0
2.01408E+16,4662,73,0,54002,9.98345E+14,1,43202,0,6,17511,4,17511,28000,15,0,6601,7504,7971,10723,0,2,1,5500,0,7004,6237,0,31188,0,233,727,0,1206,0,0,1,1,3360,0,300,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,5,2
2.01408E+16,491,73,0,50000,9.98345E+14,1,15000,0,1,13373,1,25799,55000,15,0,15206,17302,13004,10132,0,2,1,40000,0,10319,9819,0,50000,0,224,711,0,1303,0,0,1,0,9520,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,3,2
